0.2,0,0,1,0
0.2,-3.96362825929031e-05,0.00629561049922832,1,0
0.2,-0.000158538846231959,0.0125902228600693,1,0
0.2,-0.000356688839494801,0.0188828391023855,1,0
0.2,-0.000634054846664844,0.0251724615625144,1,0
0.2,-0.000990592892712361,0.0314580930514431,1,0
0.2,-0.00142624645026629,0.0377387370129077,1,0
0.2,-0.00194094644857667,0.0440133976813926,1,0
0.2,-0.00253461128446503,0.050281080240004,1,0
0.2,-0.00320714683526269,0.0565407909781935,1,0
0.2,-0.003958446473733,0.062791537449306,1,0
0.2,-0.00478839108497686,0.0690323286279274,1,0
0.2,-0.00569684908531765,0.0752621750670067,1,0
0.2,-0.00668367644316326,0.0814800890547279,1,0
0.2,-0.00774871670184163,0.0876850847711072,1,0
0.2,-0.00889180100440612,0.0938761784442898,1,0
0.2,-0.0101127481204069,0.100052388506522,1,0
0.2,-0.0114113644746243,0.106212735749775,1,0
0.2,-0.0127874441777591,0.112356243480991,1,0
0.2,-0.0142407690590753,0.118481937676936,1,0
0.2,-0.0157711087009904,0.124588847138626,1,0
0.2,-0.0173782204756061,0.130676003645303,1,0
0.2,-0.0190618495831767,0.136742442107946,1,0
0.2,-0.0208217290925057,0.142787200722278,1,0
0.2,-0.0226575799832671,0.148809321121255,1,0
0.2,-0.0245691111902418,0.154807848527015,1,0
0.2,-0.0265560196494655,0.160781831902248,1,0
0.2,-0.0286179903462776,0.16673032410098,1,0
0.2,-0.030754696365265,0.172652382018741,1,0
0.2,-0.0329657989420934,0.178547066742086,1,0
0.2,-0.0352509475172166,0.184413443697457,1,0
0.2,-0.0376097797914557,0.190250582799354,1,0
0.2,-0.0400419217834403,0.196057558597798,1,0
0.2,-0.0425469878889012,0.201833450425054,1,0
0.2,-0.0451245809418061,0.207577342541599,1,0
0.2,-0.0477742922773284,0.213288324281309,1,0
0.2,-0.050495701796639,0.218965490195839,1,0
0.2,-0.0532883780335108,0.224607940198178,1,0
0.2,-0.0561518782227258,0.230214779705357,1,0
0.2,-0.0590857483702731,0.235785119780273,1,0
0.2,-0.0620895233253277,0.241318077272635,1,0
0.2,-0.0651627268539978,0.246812774958974,1,0
0.2,-0.0683048717148293,0.25226834168173,1,0
0.2,-0.0715154597360556,0.257683912487365,1,0
0.2,-0.0747939818945801,0.263058628763501,1,0
0.2,-0.0781399183966799,0.268391638375043,1,0
0.2,-0.0815527387604161,0.273682095799289,1,0
0.2,-0.0850319018997392,0.278929162259976,1,0
0.2,-0.0885768562102756,0.284132005860269,1,0
0.2,-0.092187039656782,0.289289801714649,1,0
0.2,-0.0958618798622533,0.294401732079701,1,0
0.2,-0.0996007941986699,0.299466986483759,1,0
0.2,-0.103403189879371,0.304484761855403,1,0
0.2,-0.107268464053038,0.309454262650783,1,0
0.2,-0.111196003899272,0.314374700979746,1,0
0.2,-0.115185186725757,0.319245296730758,1,0
0.2,-0.119235380066981,0.324065277694578,1,0
0.2,-0.123345941784514,0.328833879686698,1,0
0.2,-0.127516220168812,0.333550346668492,1,0
